Year,Week,Density,Station_ID,Species,station_week
1992,36,1670.862876,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,36,1392.38573,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,36,417.7157191,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1992,36,2645.532888,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,36,2784.771461,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,36,75.42611569,C9,HOLOPEDIUM GIBBERUM,3
1992,36,754.2611569,C9,DIAPHANOSOMA BIRGEI,3
1992,36,75.42611569,C9,LEPTODIAPTOMUS MINUTUS,3
1992,36,150.8522314,C9,SKISTODIAPTOMUS OREGONENSIS,3
1992,36,1113.908584,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,36,1531.624303,C9,MESOCYCLOPS EDAX,3
1992,36,639.7799157,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,36,2815.031629,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,36,511.8239326,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1992,36,895.691882,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,36,767.7358989,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,36,127.9559831,K42,HOLOPEDIUM GIBBERUM,3
1992,36,1279.559831,K42,DIAPHANOSOMA BIRGEI,3
1992,36,767.7358989,K42,LEPTODIAPTOMUS MINUTUS,3
1992,36,2175.251713,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,36,287.929755,K42,MESOCYCLOPS EDAX,3
1992,36,1456.021654,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,36,82.72353883,K45,CERIODAPHNIA SP.,3
1992,36,1588.387258,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,36,1456.021654,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1992,36,661.8280243,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,36,794.1936292,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,36,529.4624195,K45,DIAPHANOSOMA BIRGEI,3
1992,36,529.4624195,K45,LEPTODIAPTOMUS MINUTUS,3
1992,36,82.72353883,K45,SKISTODIAPTOMUS OREGONENSIS,3
1992,36,2647.312097,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,36,1058.924839,K45,MESOCYCLOPS EDAX,3
1992,36,82.72353883,K45,TROPOCYCLOPS PRASINUS PRASINUS,3
1992,38,473.218775,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,38,3075.922037,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,38,591.5234687,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1992,38,1537.961019,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,38,2247.789181,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,38,1301.351631,K45,DIAPHANOSOMA BIRGEI,3
1992,38,709.8281624,K45,LEPTODIAPTOMUS MINUTUS,3
1992,38,236.6093875,K45,SKISTODIAPTOMUS OREGONENSIS,3
1992,38,1419.656325,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,38,354.9140812,K45,MESOCYCLOPS EDAX,3
1992,38,1954.821894,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,38,2606.429192,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,38,2172.024327,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,38,8036.490009,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,38,1954.821894,C9,DIAPHANOSOMA BIRGEI,3
1992,38,434.4048653,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,38,1086.012163,C9,MESOCYCLOPS EDAX,3
1992,38,469.9547179,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,38,48.95361645,K42,CERIODAPHNIA SP.,3
1992,38,391.6289316,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,38,548.2805042,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1992,38,626.6062905,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,38,783.2578632,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,38,469.9547179,K42,DIAPHANOSOMA BIRGEI,3
1992,38,48.95361645,K42,LEPTODIAPTOMUS MINUTUS,3
1992,38,1253.212581,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,38,548.2805042,K42,MESOCYCLOPS EDAX,3
1992,40,1902.702703,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,40,345.9459459,C9,CERIODAPHNIA SP.,3
1992,40,345.9459459,C9,CHYDORUS SPHAERICUS,3
1992,40,2075.675676,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,40,4151.351351,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,40,3459.459459,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,40,864.8648649,C9,DIAPHANOSOMA BIRGEI,3
1992,40,1383.783784,C9,SKISTODIAPTOMUS OREGONENSIS,3
1992,40,1210.810811,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,40,691.8918919,C9,MESOCYCLOPS EDAX,3
1992,40,518.9189189,C9,TROPOCYCLOPS PRASINUS PRASINUS,3
1992,40,37.11588933,K42,ALONA SP.,3
1992,40,1286.555495,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,40,1880.350339,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,40,37.11588933,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1992,40,989.6580731,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,40,1286.555495,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,40,37.11588933,K42,HOLOPEDIUM GIBBERUM,3
1992,40,692.7606512,K42,DIAPHANOSOMA BIRGEI,3
1992,40,37.11588933,K42,SKISTODIAPTOMUS OREGONENSIS,3
1992,40,37.11588933,K42,LEPTODIAPTOMUS SICILIS,3
1992,40,593.7948439,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,40,395.8632293,K42,MESOCYCLOPS EDAX,3
1992,40,37.11588933,K42,TROPOCYCLOPS PRASINUS PRASINUS,3
1992,40,79.01640381,K45,ALONA SP.,3
1992,40,1264.262461,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,40,7796.285175,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,40,3160.656152,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,40,5057.049844,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,40,421.4208203,K45,DIAPHANOSOMA BIRGEI,3
1992,40,1053.552051,K45,LEPTODIAPTOMUS MINUTUS,3
1992,40,395.082019,K45,SKISTODIAPTOMUS OREGONENSIS,3
1992,40,421.4208203,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,40,421.4208203,K45,MESOCYCLOPS EDAX,3
1992,40,79.01640381,K45,TROPOCYCLOPS PRASINUS PRASINUS,3
1992,43,281.5626728,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,43,40.22323898,C9,CHYDORUS SPHAERICUS,3
1992,43,643.5718236,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,43,160.8929559,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,43,281.5626728,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,43,241.3394339,C9,DIAPHANOSOMA BIRGEI,3
1992,43,160.8929559,C9,LEPTODIAPTOMUS MINUTUS,3
1992,43,80.44647795,C9,LEPTODIAPTOMUS SICILIS,3
1992,43,80.44647795,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,43,120.6697169,C9,MESOCYCLOPS EDAX,3
1992,43,768.0280879,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,43,1316.619579,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,43,384.0140439,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,43,1042.323834,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,43,329.1548948,K42,DIAPHANOSOMA BIRGEI,3
1992,43,219.4365965,K42,LEPTODIAPTOMUS MINUTUS,3
1992,43,219.4365965,K42,SKISTODIAPTOMUS OREGONENSIS,3
1992,43,274.2957457,K42,LEPTODIAPTOMUS SICILIS,3
1992,43,164.5774474,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,43,54.85914913,K42,ACANTHOCYCLOPS VERNALIS COMPLEX,3
1992,43,54.85914913,K42,MACROCYCLOPS ALBIDUS,3
1992,43,164.5774474,K42,MESOCYCLOPS EDAX,3
1992,43,54.85914913,K42,TROPOCYCLOPS PRASINUS PRASINUS,3
1992,43,799.9377968,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1992,43,4977.390736,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1992,43,1599.875594,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1992,43,977.7017517,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1992,43,355.5279097,K45,DIAPHANOSOMA BIRGEI,3
1992,43,266.6459323,K45,LEPTODIAPTOMUS MINUTUS,3
1992,43,799.9377968,K45,SKISTODIAPTOMUS OREGONENSIS,3
1992,43,355.5279097,K45,LEPTODIAPTOMUS SICILIS,3
1992,43,177.7639549,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1992,43,88.88197743,K45,MESOCYCLOPS EDAX,3
1992,43,88.88197743,K45,DAPHNIA (DAPHNIA) PULICARIA,3
1993,18,13.02401302,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,18,13.02401302,C9,CHYDORUS SPHAERICUS,3
1993,18,13.02401302,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,18,26.04802605,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,18,52.0960521,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,18,39.07203907,C9,DAPHNIA SP.,3
1993,18,13.02401302,C9,LEPTODIAPTOMUS MINUTUS,3
1993,18,39.07203907,C9,LEPTODIAPTOMUS SICILIS,3
1993,18,2735.042735,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,18,13.02401302,C9,MESOCYCLOPS EDAX,3
1993,18,202.4342721,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,18,7.591361118,K42,CHYDORUS SPHAERICUS,3
1993,18,60.73271095,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,18,303.6635547,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,18,101.2171361,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,18,91.09906642,K42,DAPHNIA SP.,3
1993,18,15.18272224,K42,LEPTODIAPTOMUS MINUTUS,3
1993,18,1062.822442,K42,LEPTODIAPTOMUS SICILIS,3
1993,18,789.5252423,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,18,294.2118245,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,18,42.03026064,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,18,126.0907819,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,18,504.3631277,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,18,84.06052129,K45,DAPHNIA SP.,3
1993,18,588.423649,K45,LEPTODIAPTOMUS SICILIS,3
1993,18,2101.513032,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,22,1261.676574,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,22,24.26301104,C9,CERIODAPHNIA SP.,3
1993,22,72.78903312,C9,CHYDORUS SPHAERICUS,3
1993,22,48.52602208,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,22,48.52602208,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,22,72.78903312,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,22,24.26301104,C9,LEPTODIAPTOMUS MINUTUS,3
1993,22,363.9451656,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,22,97.58281464,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,22,48.79140732,K42,LEPTODIAPTOMUS SICILIS,3
1993,22,1512.533627,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,22,237.2619966,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,22,29.65774957,K45,CHYDORUS SPHAERICUS,3
1993,22,148.2887478,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,22,118.6309983,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,22,59.31549914,K45,DAPHNIA SP.,3
1993,22,59.31549914,K45,LEPTODIAPTOMUS MINUTUS,3
1993,22,148.2887478,K45,LEPTODIAPTOMUS SICILIS,3
1993,22,1850.643573,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,24,2778.385936,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,24,65.12536633,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,24,1562.842089,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,24,868.2456049,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,24,2778.385936,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,24,325.6268317,C9,MESOCYCLOPS EDAX,3
1993,24,505.4626826,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,24,758.194024,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,24,105.3047255,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,24,52.65236277,K42,SKISTODIAPTOMUS OREGONENSIS,3
1993,24,52.65236277,K42,LEPTODIAPTOMUS SICILIS,3
1993,24,3538.238778,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,24,421.2189022,K42,MESOCYCLOPS EDAX,3
1993,24,2461.538462,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,24,117.2161172,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,24,3750.915751,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,24,117.2161172,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,24,1172.161172,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,24,117.2161172,K45,LEPTODIAPTOMUS SICILIS,3
1993,24,2344.322344,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,24,586.0805861,K45,MESOCYCLOPS EDAX,3
1993,27,8905.575124,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,27,146.5348,C9,CERIODAPHNIA SP.,3
1993,27,3281.001362,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,27,12186.57649,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,27,937.4289605,C9,DAPHNIA (DAPHNIA) PARVULA,3
1993,27,29529.01225,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,27,3281.001362,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,27,146.5348,C9,DAPHNIA SP.,3
1993,27,293.0696,C9,SKISTODIAPTOMUS OREGONENSIS,3
1993,27,1025.7436,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,27,1025.7436,C9,MESOCYCLOPS EDAX,3
1993,27,5334.974864,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,27,3283.061455,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,27,4103.826819,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,27,1846.722068,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,27,2257.10475,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,27,153.9088966,K42,LEPTODIAPTOMUS MINUTUS,3
1993,27,2257.10475,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,27,1025.956705,K42,MESOCYCLOPS EDAX,3
1993,27,10884.35374,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,27,1934.996221,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,27,2176.870748,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,27,2176.870748,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,27,1209.372638,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,27,181.4240381,K45,HOLOPEDIUM GIBBERUM,3
1993,27,90.71201905,K45,LEPTODIAPTOMUS MINUTUS,3
1993,27,90.71201905,K45,LEPTODIAPTOMUS SICILIS,3
1993,27,90.71201905,K45,EPISCHURA LACUSTRIS,3
1993,27,1934.996221,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,27,90.71201905,K45,MESOCYCLOPS EDAX,3
1993,29,221.391365,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,29,4427.827301,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,29,221.391365,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,29,3210.174793,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,29,2988.783428,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,29,664.1740951,C9,HOLOPEDIUM GIBBERUM,3
1993,29,41.51530877,C9,LEPTODORA KINDTII,3
1993,29,553.4784126,C9,SKISTODIAPTOMUS OREGONENSIS,3
1993,29,332.0870475,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,29,774.8697776,C9,MESOCYCLOPS EDAX,3
1993,29,110.6956825,C9,MESOCYCLOPS AMERICANUS,3
1993,29,12066.50869,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,29,138.9236198,K42,CHYDORUS SPHAERICUS,3
1993,29,1270.15881,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,29,11748.96899,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,29,138.9236198,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,29,635.0794048,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,29,4128.016131,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,29,138.9236198,K42,MESOCYCLOPS EDAX,3
1993,29,5238.489109,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,29,7995.588641,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,29,5514.199063,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,29,2205.679625,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,29,6341.328922,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,29,310.1736973,K45,HOLOPEDIUM GIBBERUM,3
1993,29,103.3912324,K45,LEPTODORA KINDTII,3
1993,29,310.1736973,K45,SKISTODIAPTOMUS OREGONENSIS,3
1993,29,310.1736973,K45,LEPTODIAPTOMUS SICILIS,3
1993,29,3859.939344,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,29,827.1298594,K45,MESOCYCLOPS EDAX,3
1993,31,670.3873163,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,31,3888.246434,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,31,1072.619706,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,31,670.3873163,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,31,938.5422428,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,31,804.4647795,C9,HOLOPEDIUM GIBBERUM,3
1993,31,50.27904872,C9,LEPTODORA KINDTII,3
1993,31,50.27904872,C9,LEPTODIAPTOMUS MINUTUS,3
1993,31,201.1161949,C9,SKISTODIAPTOMUS OREGONENSIS,3
1993,31,4022.323898,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,31,201.1161949,C9,MESOCYCLOPS EDAX,3
1993,31,1439.496176,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,31,719.7480882,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,31,2339.181287,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,31,359.8740441,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,31,44.98425551,K42,HOLOPEDIUM GIBBERUM,3
1993,31,44.98425551,K42,DAPHNIA SP.,3
1993,31,44.98425551,K42,SKISTODIAPTOMUS OREGONENSIS,3
1993,31,134.9527665,K42,LEPTODIAPTOMUS SICILIS,3
1993,31,44.98425551,K42,EPISCHURA LACUSTRIS,3
1993,31,1619.433198,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,31,134.9527665,K42,MESOCYCLOPS EDAX,3
1993,31,3752.968255,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,31,2020.82906,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,31,2742.553725,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,31,360.8406783,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,31,1587.794262,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,31,270.6305087,K45,HOLOPEDIUM GIBBERUM,3
1993,31,180.4203392,K45,LEPTODIAPTOMUS MINUTUS,3
1993,31,360.8406783,K45,SKISTODIAPTOMUS OREGONENSIS,3
1993,31,90.21016958,K45,LEPTODIAPTOMUS SICILIS,3
1993,31,4041.658121,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,31,1082.522035,K45,MESOCYCLOPS EDAX,3
1993,31,180.4203392,K45,EUCYCLOPS NEOMACRUROIDES,3
1993,33,881.2926055,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,33,47.21713982,C9,CERIODAPHNIA SP.,3
1993,33,5917.250351,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,33,2014.383098,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,33,1258.989436,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,33,1133.090493,C9,HOLOPEDIUM GIBBERUM,3
1993,33,94.43427964,C9,DIAPHANOSOMA BIRGEI,3
1993,33,377.7371186,C9,SKISTODIAPTOMUS OREGONENSIS,3
1993,33,47.21713982,C9,EPISCHURA LACUSTRIS,3
1993,33,3399.271478,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,33,1384.88838,C9,MESOCYCLOPS EDAX,3
1993,33,51.28205128,K42,ALONA SP.,3
1993,33,1128.205128,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,33,6438.662273,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,33,512.8205128,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,33,1704.351778,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,33,205.1282051,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,33,410.2564103,K42,HOLOPEDIUM GIBBERUM,3
1993,33,51.28205128,K42,LEPTODORA KINDTII,3
1993,33,102.5641026,K42,DIAPHANOSOMA BIRGEI,3
1993,33,102.5641026,K42,LEPTODIAPTOMUS MINUTUS,3
1993,33,410.2564103,K42,SKISTODIAPTOMUS OREGONENSIS,3
1993,33,1893.724198,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,33,1893.724198,K42,MESOCYCLOPS EDAX,3
1993,33,56.39776214,K45,ALONA SP.,3
1993,33,338.3865728,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,33,3045.479155,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,33,451.1820971,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,33,563.9776214,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,33,563.9776214,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,33,112.7955243,K45,HOLOPEDIUM GIBBERUM,3
1993,33,112.7955243,K45,LEPTODIAPTOMUS MINUTUS,3
1993,33,225.5910485,K45,SKISTODIAPTOMUS OREGONENSIS,3
1993,33,56.39776214,K45,LEPTODIAPTOMUS SICILIS,3
1993,33,2481.501534,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,33,1804.728388,K45,MESOCYCLOPS EDAX,3
1993,35,127.0177296,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,35,42.33924319,C9,CERIODAPHNIA SP.,3
1993,35,42.33924319,C9,CHYDORUS SPHAERICUS,3
1993,35,7112.992855,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,35,7790.420746,C9,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,35,2709.711564,C9,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,35,1185.498809,C9,HOLOPEDIUM GIBBERUM,3
1993,35,42.33924319,C9,LEPTODORA KINDTII,3
1993,35,127.0177296,C9,DIAPHANOSOMA BIRGEI,3
1993,35,169.3569727,C9,LEPTODIAPTOMUS MINUTUS,3
1993,35,42.33924319,C9,SKISTODIAPTOMUS OREGONENSIS,3
1993,35,42.33924319,C9,EPISCHURA LACUSTRIS COPEPODID,3
1993,35,1862.9267,C9,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,35,42.33924319,C9,ACANTHOCYCLOPS VERNALIS COMPLEX,3
1993,35,2032.283673,C9,MESOCYCLOPS EDAX,3
1993,35,42.33924319,C9,TROPOCYCLOPS PRASINUS PRASINUS,3
1993,35,84.67848637,C9,MESOCYCLOPS AMERICANUS,3
1993,35,220.4914039,K42,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,35,940.8197781,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,35,352.8074168,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,3
1993,35,1528.832139,K42,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,35,352.8074168,K42,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,35,146.9942693,K42,HOLOPEDIUM GIBBERUM,3
1993,35,823.2173059,K42,DIAPHANOSOMA BIRGEI,3
1993,35,293.9885385,K42,SKISTODIAPTOMUS OREGONENSIS,3
1993,35,73.49713463,K42,LEPTODIAPTOMUS SICILIS,3
1993,35,1411.229667,K42,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,35,588.0123613,K42,MESOCYCLOPS EDAX,3
1993,35,79.49378359,K45,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,35,1907.850806,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
1993,35,3020.763776,K45,DAPHNIA (DAPHNIA) RETROCURVA,3
1993,35,953.925403,K45,EUBOSMINA (EUBOSMINA) COREGONI,3
1993,35,635.9502687,K45,HOLOPEDIUM GIBBERUM,3
1993,35,635.9502687,K45,DIAPHANOSOMA BIRGEI,3
1993,35,317.9751343,K45,SKISTODIAPTOMUS OREGONENSIS,3
1993,35,79.49378359,K45,EPISCHURA LACUSTRIS,3
1993,35,2066.838373,K45,DIACYCLOPS BICUSPIDATUS THOMASI,3
1993,35,2066.838373,K45,MESOCYCLOPS EDAX,3
1993,37,416.7239662,C9,BOSMINA (BOSMINA) LONGIROSTRIS,3
1993,37,1666.895865,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,3
