Year,Week,Density,Station_ID,Species,station_week
1993,27,9968.021164,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,27,7120.015117,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,27,2136.004535,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,27,207.6196408,S15,HOLOPEDIUM GIBBERUM,5
1993,27,103.8098204,S15,DAPHNIA SP.,5
1993,27,103.8098204,S15,LEPTODIAPTOMUS MINUTUS,5
1993,27,2136.004535,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,27,830.4785633,S15,MESOCYCLOPS EDAX,5
1993,29,167.9437388,C6,CERIODAPHNIA SP.,5
1993,29,9572.793114,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,29,503.8312165,C6,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,29,22976.17395,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,29,2519.156083,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,29,503.8312165,C6,HOLOPEDIUM GIBBERUM,5
1993,29,83.97186942,C6,LEPTODORA KINDTII,5
1993,29,167.9437388,C6,DAPHNIA SP.,5
1993,29,167.9437388,C6,LEPTODIAPTOMUS MINUTUS,5
1993,29,503.8312165,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,29,335.8874777,C6,CYCLOPS SCUTIFER,5
1993,29,167.9437388,C6,MESOCYCLOPS EDAX,5
1993,29,221.391365,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,29,4427.827301,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,29,221.391365,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,29,3210.174793,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,29,2988.783428,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,29,664.1740951,C9,HOLOPEDIUM GIBBERUM,5
1993,29,41.51530877,C9,LEPTODORA KINDTII,5
1993,29,553.4784126,C9,SKISTODIAPTOMUS OREGONENSIS,5
1993,29,332.0870475,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,29,774.8697776,C9,MESOCYCLOPS EDAX,5
1993,29,110.6956825,C9,MESOCYCLOPS AMERICANUS,5
1993,29,12066.50869,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,29,138.9236198,K42,CHYDORUS SPHAERICUS,5
1993,29,1270.15881,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,29,11748.96899,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,29,138.9236198,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,29,635.0794048,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,29,4128.016131,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,29,138.9236198,K42,MESOCYCLOPS EDAX,5
1993,29,5238.489109,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,29,7995.588641,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,29,5514.199063,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,29,2205.679625,K45,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,29,6341.328922,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,29,310.1736973,K45,HOLOPEDIUM GIBBERUM,5
1993,29,103.3912324,K45,LEPTODORA KINDTII,5
1993,29,310.1736973,K45,SKISTODIAPTOMUS OREGONENSIS,5
1993,29,310.1736973,K45,LEPTODIAPTOMUS SICILIS,5
1993,29,3859.939344,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,29,827.1298594,K45,MESOCYCLOPS EDAX,5
1993,29,383.8247057,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,29,4605.896469,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,29,1631.254999,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,29,2015.079705,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,29,1439.342646,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,29,767.6494114,S15,HOLOPEDIUM GIBBERUM,5
1993,29,215.9244265,S15,LEPTODIAPTOMUS MINUTUS,5
1993,29,35.98740441,S15,SKISTODIAPTOMUS OREGONENSIS,5
1993,29,71.97480882,S15,LEPTODIAPTOMUS SICILIS,5
1993,29,143.9496176,S15,EPISCHURA LACUSTRIS,5
1993,29,671.693235,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,29,215.9244265,S15,MESOCYCLOPS EDAX,5
1993,29,35.98740441,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,31,425.5319149,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,31,10638.29787,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,31,106.3829787,C6,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,31,1914.893617,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,31,3191.489362,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,31,1063.829787,C6,HOLOPEDIUM GIBBERUM,5
1993,31,319.1489362,C6,SKISTODIAPTOMUS OREGONENSIS,5
1993,31,106.3829787,C6,LEPTODIAPTOMUS SICILIS,5
1993,31,106.3829787,C6,EPISCHURA LACUSTRIS,5
1993,31,4893.617021,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,31,319.1489362,C6,MESOCYCLOPS EDAX,5
1993,31,670.3873163,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,31,3888.246434,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,31,1072.619706,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,31,670.3873163,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,31,938.5422428,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,31,804.4647795,C9,HOLOPEDIUM GIBBERUM,5
1993,31,50.27904872,C9,LEPTODORA KINDTII,5
1993,31,50.27904872,C9,LEPTODIAPTOMUS MINUTUS,5
1993,31,201.1161949,C9,SKISTODIAPTOMUS OREGONENSIS,5
1993,31,4022.323898,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,31,201.1161949,C9,MESOCYCLOPS EDAX,5
1993,31,1439.496176,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,31,719.7480882,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,31,2339.181287,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,31,359.8740441,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,31,44.98425551,K42,HOLOPEDIUM GIBBERUM,5
1993,31,44.98425551,K42,DAPHNIA SP.,5
1993,31,44.98425551,K42,SKISTODIAPTOMUS OREGONENSIS,5
1993,31,134.9527665,K42,LEPTODIAPTOMUS SICILIS,5
1993,31,44.98425551,K42,EPISCHURA LACUSTRIS,5
1993,31,1619.433198,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,31,134.9527665,K42,MESOCYCLOPS EDAX,5
1993,31,3752.968255,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,31,2020.82906,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,31,2742.553725,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,31,360.8406783,K45,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,31,1587.794262,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,31,270.6305087,K45,HOLOPEDIUM GIBBERUM,5
1993,31,180.4203392,K45,LEPTODIAPTOMUS MINUTUS,5
1993,31,360.8406783,K45,SKISTODIAPTOMUS OREGONENSIS,5
1993,31,90.21016958,K45,LEPTODIAPTOMUS SICILIS,5
1993,31,4041.658121,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,31,1082.522035,K45,MESOCYCLOPS EDAX,5
1993,31,180.4203392,K45,EUCYCLOPS NEOMACRUROIDES,5
1993,31,585.0358792,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,31,7751.725399,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,31,73.12948489,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,31,36.56474245,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,31,585.0358792,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,31,731.2948489,S15,HOLOPEDIUM GIBBERUM,5
1993,31,73.12948489,S15,LEPTODORA KINDTII,5
1993,31,73.12948489,S15,DIAPHANOSOMA BIRGEI,5
1993,31,36.56474245,S15,LEPTODIAPTOMUS MINUTUS,5
1993,31,109.6942273,S15,SKISTODIAPTOMUS OREGONENSIS,5
1993,31,1755.107637,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,31,731.2948489,S15,MESOCYCLOPS EDAX,5
1993,33,97.13453133,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,33,6022.340942,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,33,48.56726566,C6,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,33,3011.170471,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,33,582.807188,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,33,339.9708596,C6,HOLOPEDIUM GIBBERUM,5
1993,33,48.56726566,C6,LEPTODORA KINDTII,5
1993,33,777.0762506,C6,SKISTODIAPTOMUS OREGONENSIS,5
1993,33,679.9417193,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,33,1359.883439,C6,MESOCYCLOPS EDAX,5
1993,33,881.2926055,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,33,47.21713982,C9,CERIODAPHNIA SP.,5
1993,33,5917.250351,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,33,2014.383098,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,33,1258.989436,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,33,1133.090493,C9,HOLOPEDIUM GIBBERUM,5
1993,33,94.43427964,C9,DIAPHANOSOMA BIRGEI,5
1993,33,377.7371186,C9,SKISTODIAPTOMUS OREGONENSIS,5
1993,33,47.21713982,C9,EPISCHURA LACUSTRIS,5
1993,33,3399.271478,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,33,1384.88838,C9,MESOCYCLOPS EDAX,5
1993,33,51.28205128,K42,ALONA SP.,5
1993,33,1128.205128,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,33,6438.662273,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,33,512.8205128,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,33,1704.351778,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,33,205.1282051,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,33,410.2564103,K42,HOLOPEDIUM GIBBERUM,5
1993,33,51.28205128,K42,LEPTODORA KINDTII,5
1993,33,102.5641026,K42,DIAPHANOSOMA BIRGEI,5
1993,33,102.5641026,K42,LEPTODIAPTOMUS MINUTUS,5
1993,33,410.2564103,K42,SKISTODIAPTOMUS OREGONENSIS,5
1993,33,1893.724198,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,33,1893.724198,K42,MESOCYCLOPS EDAX,5
1993,33,56.39776214,K45,ALONA SP.,5
1993,33,338.3865728,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,33,3045.479155,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,33,451.1820971,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,33,563.9776214,K45,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,33,563.9776214,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,33,112.7955243,K45,HOLOPEDIUM GIBBERUM,5
1993,33,112.7955243,K45,LEPTODIAPTOMUS MINUTUS,5
1993,33,225.5910485,K45,SKISTODIAPTOMUS OREGONENSIS,5
1993,33,56.39776214,K45,LEPTODIAPTOMUS SICILIS,5
1993,33,2481.501534,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,33,1804.728388,K45,MESOCYCLOPS EDAX,5
1993,33,200.6401545,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,33,3210.242471,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,33,1203.840927,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,33,802.5606178,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,33,263.3682923,S15,HOLOPEDIUM GIBBERUM,5
1993,33,112.8721253,S15,DIAPHANOSOMA BIRGEI,5
1993,33,188.1202088,S15,SKISTODIAPTOMUS OREGONENSIS,5
1993,33,112.8721253,S15,EPISCHURA LACUSTRIS COPEPODID,5
1993,33,902.880695,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,33,1103.520849,S15,MESOCYCLOPS EDAX,5
1993,35,806.8854223,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,35,179.3078716,C6,CERIODAPHNIA SP.,5
1993,35,44.8269679,C6,CHYDORUS SPHAERICUS,5
1993,35,1344.809037,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,35,8176.438946,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,35,1075.84723,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,35,1075.84723,C6,HOLOPEDIUM GIBBERUM,5
1993,35,44.8269679,C6,LEPTODORA KINDTII,5
1993,35,717.2314865,C6,DIAPHANOSOMA BIRGEI,5
1993,35,44.8269679,C6,DAPHNIA SP.,5
1993,35,89.65393581,C6,LEPTODIAPTOMUS MINUTUS,5
1993,35,134.4809037,C6,SKISTODIAPTOMUS OREGONENSIS,5
1993,35,44.8269679,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,35,44.8269679,C6,MESOCYCLOPS EDAX,5
1993,35,44.8269679,C6,MESOCYCLOPS AMERICANUS,5
1993,35,127.0177296,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,35,42.33924319,C9,CERIODAPHNIA SP.,5
1993,35,42.33924319,C9,CHYDORUS SPHAERICUS,5
1993,35,7112.992855,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,35,7790.420746,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,35,2709.711564,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,35,1185.498809,C9,HOLOPEDIUM GIBBERUM,5
1993,35,42.33924319,C9,LEPTODORA KINDTII,5
1993,35,127.0177296,C9,DIAPHANOSOMA BIRGEI,5
1993,35,169.3569727,C9,LEPTODIAPTOMUS MINUTUS,5
1993,35,42.33924319,C9,SKISTODIAPTOMUS OREGONENSIS,5
1993,35,42.33924319,C9,EPISCHURA LACUSTRIS COPEPODID,5
1993,35,1862.9267,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,35,42.33924319,C9,ACANTHOCYCLOPS VERNALIS COMPLEX,5
1993,35,2032.283673,C9,MESOCYCLOPS EDAX,5
1993,35,42.33924319,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,35,84.67848637,C9,MESOCYCLOPS AMERICANUS,5
1993,35,220.4914039,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,35,940.8197781,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,35,352.8074168,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,5
1993,35,1528.832139,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,35,352.8074168,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,35,146.9942693,K42,HOLOPEDIUM GIBBERUM,5
1993,35,823.2173059,K42,DIAPHANOSOMA BIRGEI,5
1993,35,293.9885385,K42,SKISTODIAPTOMUS OREGONENSIS,5
1993,35,73.49713463,K42,LEPTODIAPTOMUS SICILIS,5
1993,35,1411.229667,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,35,588.0123613,K42,MESOCYCLOPS EDAX,5
1993,35,79.49378359,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,35,1907.850806,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,35,3020.763776,K45,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,35,953.925403,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,35,635.9502687,K45,HOLOPEDIUM GIBBERUM,5
1993,35,635.9502687,K45,DIAPHANOSOMA BIRGEI,5
1993,35,317.9751343,K45,SKISTODIAPTOMUS OREGONENSIS,5
1993,35,79.49378359,K45,EPISCHURA LACUSTRIS,5
1993,35,2066.838373,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,35,2066.838373,K45,MESOCYCLOPS EDAX,5
1993,35,37.98850848,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,35,37.98850848,S15,CERIODAPHNIA SP.,5
1993,35,2836.172774,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,35,2025.837696,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,35,405.1675392,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,35,303.8756544,S15,HOLOPEDIUM GIBBERUM,5
1993,35,189.9425424,S15,DIAPHANOSOMA BIRGEI,5
1993,35,303.8756544,S15,SKISTODIAPTOMUS OREGONENSIS,5
1993,35,2228.421466,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,35,1316.794502,S15,MESOCYCLOPS EDAX,5
1993,35,37.98850848,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,37,399.5718873,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,37,35.67606136,C6,CERIODAPHNIA SP.,5
1993,37,228.3267927,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,37,171.2450945,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,37,456.6535854,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,37,71.35212273,C6,HOLOPEDIUM GIBBERUM,5
1993,37,178.3803068,C6,DIAPHANOSOMA BIRGEI,5
1993,37,35.67606136,C6,SKISTODIAPTOMUS OREGONENSIS,5
1993,37,399.5718873,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,37,285.4084909,C6,MESOCYCLOPS EDAX,5
1993,37,627.89868,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,37,416.7239662,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,37,1666.895865,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,37,3437.972721,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,37,3333.79173,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,37,78.14407814,C9,HOLOPEDIUM GIBBERUM,5
1993,37,625.0859493,C9,DIAPHANOSOMA BIRGEI,5
1993,37,39.07203907,C9,LEPTODIAPTOMUS MINUTUS,5
1993,37,833.4479324,C9,SKISTODIAPTOMUS OREGONENSIS,5
1993,37,625.0859493,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,37,1562.714873,C9,MESOCYCLOPS EDAX,5
1993,37,78.14407814,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,37,995.1538083,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,37,497.5769041,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,37,995.1538083,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,37,259.1546376,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,37,51.83092751,K42,HOLOPEDIUM GIBBERUM,5
1993,37,103.661855,K42,LEPTODORA KINDTII,5
1993,37,310.9855651,K42,DIAPHANOSOMA BIRGEI,5
1993,37,103.661855,K42,SKISTODIAPTOMUS OREGONENSIS,5
1993,37,663.4358722,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,37,414.6474201,K42,MESOCYCLOPS EDAX,5
1993,37,175.9694996,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,37,1935.664495,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,37,2815.511993,K45,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,37,2639.542493,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,37,263.9938405,K45,HOLOPEDIUM GIBBERUM,5
1993,37,87.99794683,K45,LEPTODORA KINDTII,5
1993,37,704.0187738,K45,DIAPHANOSOMA BIRGEI,5
1993,37,87.99794683,K45,LEPTODIAPTOMUS MINUTUS,5
1993,37,586.6823115,K45,SKISTODIAPTOMUS OREGONENSIS,5
1993,37,43.99897342,K45,LEPTODIAPTOMUS SICILIS,5
1993,37,43.99897342,K45,EPISCHURA LACUSTRIS,5
1993,37,1583.725496,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,37,879.8474978,K45,MESOCYCLOPS EDAX,5
1993,37,43.99897342,K45,MESOCYCLOPS AMERICANUS,5
1993,37,994.4311854,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,37,2386.634845,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,37,6364.359586,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,37,3182.179793,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,37,596.6587112,S15,HOLOPEDIUM GIBBERUM,5
1993,37,149.1572199,S15,LEPTODORA KINDTII,5
1993,37,1392.20366,S15,DIAPHANOSOMA BIRGEI,5
1993,37,1392.20366,S15,SKISTODIAPTOMUS OREGONENSIS,5
1993,37,74.57860997,S15,EPISCHURA LACUSTRIS,5
1993,37,149.1572199,S15,EPISCHURA LACUSTRIS COPEPODID,5
1993,37,1789.976134,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,37,1789.976134,S15,MESOCYCLOPS EDAX,5
1993,37,223.7358299,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,37,74.57860997,S15,MESOCYCLOPS AMERICANUS,5
1993,39,1077.524801,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,39,310.8244619,C6,CERIODAPHNIA SP.,5
1993,39,248.6595695,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,39,3066.801357,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,39,1657.730463,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,39,372.9893543,C6,HOLOPEDIUM GIBBERUM,5
1993,39,124.3297848,C6,DIAPHANOSOMA BIRGEI,5
1993,39,62.16489238,C6,LEPTODIAPTOMUS MINUTUS,5
1993,39,124.3297848,C6,SKISTODIAPTOMUS OREGONENSIS,5
1993,39,62.16489238,C6,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,39,124.3297848,C6,ACANTHOCYCLOPS VERNALIS COMPLEX,5
1993,39,186.4946771,C6,MESOCYCLOPS EDAX,5
1993,39,1574.84394,C6,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,39,82.26881328,C9,ALONA SP.,5
1993,39,2468.434645,C9,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,39,246.8064398,C9,CERIODAPHNIA SP.,5
1993,39,822.8115484,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,39,5430.556219,C9,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,39,5101.4316,C9,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,39,82.26881328,C9,HOLOPEDIUM GIBBERUM,5
1993,39,822.8115484,C9,DIAPHANOSOMA BIRGEI,5
1993,39,82.26881328,C9,LEPTODIAPTOMUS MINUTUS,5
1993,39,493.686929,C9,SKISTODIAPTOMUS OREGONENSIS,5
1993,39,822.8115484,C9,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,39,1810.185406,C9,MESOCYCLOPS EDAX,5
1993,39,658.2492387,C9,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,39,938.9566776,K42,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,39,73.35158864,K42,CERIODAPHNIA SP.,5
1993,39,1056.326262,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,39,2816.870033,K42,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,39,2112.652525,K42,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,39,73.35158864,K42,HOLOPEDIUM GIBBERUM,5
1993,39,220.0547659,K42,DIAPHANOSOMA BIRGEI,5
1993,39,146.7031773,K42,SKISTODIAPTOMUS OREGONENSIS,5
1993,39,73.35158864,K42,EPISCHURA LACUSTRIS COPEPODID,5
1993,39,821.5870929,K42,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,39,73.35158864,K42,ACANTHOCYCLOPS VERNALIS COMPLEX,5
1993,39,821.5870929,K42,MESOCYCLOPS EDAX,5
1993,39,440.1095318,K42,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,39,1008.851141,K45,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,39,432.3647747,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,39,3603.03979,K45,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,39,3891.282973,K45,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,39,63.06760848,K45,HOLOPEDIUM GIBBERUM,5
1993,39,576.4863663,K45,DIAPHANOSOMA BIRGEI,5
1993,39,63.06760848,K45,LEPTODIAPTOMUS MINUTUS,5
1993,39,576.4863663,K45,SKISTODIAPTOMUS OREGONENSIS,5
1993,39,63.06760848,K45,EPISCHURA LACUSTRIS,5
1993,39,63.06760848,K45,EPISCHURA LACUSTRIS COPEPODID,5
1993,39,2161.823874,K45,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,39,1873.580691,K45,MESOCYCLOPS EDAX,5
1993,39,63.06760848,K45,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,39,539.8110661,S15,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,39,1403.508772,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,39,3346.82861,S15,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,39,2483.130904,S15,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,39,107.9622132,S15,HOLOPEDIUM GIBBERUM,5
1993,39,53.98110661,S15,LEPTODORA KINDTII,5
1993,39,755.7354926,S15,DIAPHANOSOMA BIRGEI,5
1993,39,863.6977058,S15,SKISTODIAPTOMUS OREGONENSIS,5
1993,39,647.7732794,S15,DIACYCLOPS BICUSPIDATUS THOMASI,5
1993,39,53.98110661,S15,ACANTHOCYCLOPS VERNALIS COMPLEX,5
1993,39,971.659919,S15,MESOCYCLOPS EDAX,5
1993,39,431.8488529,S15,TROPOCYCLOPS PRASINUS PRASINUS,5
1993,42,14687.92462,C6,BOSMINA (BOSMINA) LONGIROSTRIS,5
1993,42,2797.196381,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,5
1993,42,2424.236864,C6,DAPHNIA (DAPHNIA) RETROCURVA,5
1993,42,6713.271315,C6,EUBOSMINA (EUBOSMINA) COREGONI,5
1993,42,116.5533455,C6,HOLOPEDIUM GIBBERUM,5
1993,42,116.5533455,C6,LEPTODIAPTOMUS MINUTUS,5
