,Year,Week,Density,Station_ID,Species,station_week
4047,1991,43,1207.775052,C6,EUBOSMINA (EUBOSMINA) COREGONI,7
4048,1991,43,226.4578222,C6,DIAPHANOSOMA BIRGEI,7
4049,1991,43,226.4578222,C6,SKISTODIAPTOMUS OREGONENSIS,7
4050,1991,43,1207.775052,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
4051,1991,43,150.9718815,C6,MESOCYCLOPS EDAX,7
4052,1991,43,5133.043971,C6,TROPOCYCLOPS PRASINUS PRASINUS,7
4053,1991,43,10027.95432,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
4054,1991,43,75.42611569,C9,CERIODAPHNIA SP.,7
4055,1991,43,5013.977158,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4056,1991,43,6963.857163,C9,DAPHNIA (DAPHNIA) RETROCURVA,7
4057,1991,43,5292.531444,C9,EUBOSMINA (EUBOSMINA) COREGONI,7
4058,1991,43,75.42611569,C9,HOLOPEDIUM GIBBERUM,7
4059,1991,43,835.6628596,C9,DIAPHANOSOMA BIRGEI,7
4060,1991,43,557.1085731,C9,LEPTODIAPTOMUS MINUTUS,7
4061,1991,43,3064.097152,C9,SKISTODIAPTOMUS OREGONENSIS,7
4062,1991,43,1392.771433,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
4063,1991,43,2506.988579,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
4099,1991,43,4309.76431,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
4100,1991,43,8080.808081,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4101,1991,43,9158.249158,E51,DAPHNIA (DAPHNIA) RETROCURVA,7
4102,1991,43,9696.969697,E51,EUBOSMINA (EUBOSMINA) COREGONI,7
4103,1991,43,454.5909136,E51,HOLOPEDIUM GIBBERUM,7
4104,1991,43,1346.801347,E51,DIAPHANOSOMA BIRGEI,7
4105,1991,43,1077.441077,E51,LEPTODIAPTOMUS MINUTUS,7
4106,1991,43,5656.565657,E51,SKISTODIAPTOMUS OREGONENSIS,7
4107,1991,43,151.5303045,E51,LEPTODIAPTOMUS SICILIS,7
4108,1991,43,606.1212182,E51,EPISCHURA LACUSTRIS,7
4109,1991,43,1077.441077,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
4110,1991,43,151.5303045,E51,MESOCYCLOPS EDAX,7
4111,1991,43,3771.043771,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
4064,1991,43,527.1249725,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
4065,1991,43,54.90885131,K39,CHYDORUS SPHAERICUS,7
4066,1991,43,307.4895673,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4067,1991,43,87.85416209,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4068,1991,43,219.6354052,K39,DAPHNIA (DAPHNIA) RETROCURVA,7
4069,1991,43,395.3437294,K39,EUBOSMINA (EUBOSMINA) COREGONI,7
4070,1991,43,351.4166484,K39,DIAPHANOSOMA BIRGEI,7
4071,1991,43,13.72721283,K39,LEPTODIAPTOMUS MINUTUS,7
4072,1991,43,41.18163848,K39,SKISTODIAPTOMUS OREGONENSIS,7
4073,1991,43,13.72721283,K39,LEPTODIAPTOMUS SICILIS,7
4074,1991,43,13.72721283,K39,EPISCHURA LACUSTRIS,7
4075,1991,43,614.9791346,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
4076,1991,43,131.7812431,K39,MESOCYCLOPS EDAX,7
4077,1991,43,1449.593675,K39,TROPOCYCLOPS PRASINUS PRASINUS,7
4078,1991,43,1752.532151,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
4079,1991,43,77.32532744,K42,CHYDORUS SPHAERICUS,7
4080,1991,43,721.6308858,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4081,1991,43,1649.442025,K42,DAPHNIA (DAPHNIA) RETROCURVA,7
4082,1991,43,515.4506327,K42,EUBOSMINA (EUBOSMINA) COREGONI,7
4083,1991,43,309.2703796,K42,DIAPHANOSOMA BIRGEI,7
4084,1991,43,412.3605062,K42,SKISTODIAPTOMUS OREGONENSIS,7
4085,1991,43,38.66266372,K42,LEPTODIAPTOMUS SICILIS,7
4086,1991,43,927.8111389,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
4087,1991,43,309.2703796,K42,MESOCYCLOPS EDAX,7
4088,1991,43,2989.61367,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
4089,1991,43,2808.515531,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
4090,1991,43,4012.165045,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4091,1991,43,2407.299027,K45,DAPHNIA (DAPHNIA) RETROCURVA,7
4092,1991,43,2206.690775,K45,EUBOSMINA (EUBOSMINA) COREGONI,7
4093,1991,43,1805.47427,K45,DIAPHANOSOMA BIRGEI,7
4094,1991,43,802.433009,K45,LEPTODIAPTOMUS MINUTUS,7
4095,1991,43,2206.690775,K45,SKISTODIAPTOMUS OREGONENSIS,7
4096,1991,43,1604.866018,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
4097,1991,43,601.8247567,K45,MESOCYCLOPS EDAX,7
4098,1991,43,4413.381549,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
4112,1991,43,2027.001129,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
4113,1991,43,95.96928983,S15,CERIODAPHNIA SP.,7
4114,1991,43,8108.004517,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4115,1991,43,3685.456599,S15,DAPHNIA (DAPHNIA) RETROCURVA,7
4116,1991,43,2027.001129,S15,EUBOSMINA (EUBOSMINA) COREGONI,7
4117,1991,43,95.96928983,S15,HOLOPEDIUM GIBBERUM,7
4118,1991,43,737.0913197,S15,DIAPHANOSOMA BIRGEI,7
4119,1991,43,368.5456599,S15,LEPTODIAPTOMUS MINUTUS,7
4120,1991,43,2211.273959,S15,SKISTODIAPTOMUS OREGONENSIS,7
4121,1991,43,383.8771593,S15,EPISCHURA LACUSTRIS,7
4122,1991,43,95.96928983,S15,EPISCHURA LACUSTRIS COPEPODID,7
4123,1991,43,1289.90981,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
4124,1991,43,552.8184898,S15,MESOCYCLOPS EDAX,7
4125,1991,43,3501.183769,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
4126,1992,19,245.2748335,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
4127,1992,19,163.5165557,C6,CHYDORUS SPHAERICUS,7
4128,1992,19,81.75827783,C6,EUBOSMINA (EUBOSMINA) COREGONI,7
4129,1992,19,81.75827783,C6,DAPHNIA SP.,7
4130,1992,19,1716.923834,C6,LEPTODIAPTOMUS MINUTUS,7
4131,1992,19,408.7913891,C6,LEPTODIAPTOMUS SICILIS,7
4132,1992,19,3515.605946,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
4133,1992,19,30.16863598,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
4134,1992,19,30.16863598,C9,CERIODAPHNIA SP.,7
4135,1992,19,60.33727196,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4136,1992,19,30.16863598,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4137,1992,19,241.3548806,C9,EUBOSMINA (EUBOSMINA) COREGONI,7
4138,1992,19,30.16863598,C9,EUBOSMINA (EUBOSMINA) LONGISPINA,7
4139,1992,19,30.16863598,C9,DAPHNIA SP.,7
4140,1992,19,1206.774403,C9,LEPTODIAPTOMUS MINUTUS,7
4141,1992,19,1110.232451,C9,LEPTODIAPTOMUS SICILIS,7
4142,1992,19,1882.568068,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
4143,1992,19,30.16863598,C9,MESOCYCLOPS EDAX,7
4144,1992,19,30.16863598,C9,TROPOCYCLOPS PRASINUS PRASINUS,7
4168,1992,19,53.51170569,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4169,1992,19,128.4280936,E51,EUBOSMINA (EUBOSMINA) COREGONI,7
4170,1992,19,53.51170569,E51,DAPHNIA SP.,7
4171,1992,19,1284.280936,E51,LEPTODIAPTOMUS MINUTUS,7
4172,1992,19,1712.374582,E51,LEPTODIAPTOMUS SICILIS,7
4173,1992,19,1177.257525,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
4174,1992,19,53.51170569,E51,TROPOCYCLOPS PRASINUS PRASINUS,7
4145,1992,19,222.2928595,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
4146,1992,19,389.0125041,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4147,1992,19,55.57321487,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4148,1992,19,1278.183942,K39,LEPTODIAPTOMUS MINUTUS,7
4149,1992,19,1889.489306,K39,LEPTODIAPTOMUS SICILIS,7
4150,1992,19,1556.050016,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
4151,1992,19,133.2030903,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
4152,1992,19,444.010301,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4153,1992,19,44.4010301,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4154,1992,19,133.2030903,K42,EUBOSMINA (EUBOSMINA) COREGONI,7
4155,1992,19,44.4010301,K42,EUBOSMINA (EUBOSMINA) LONGISPINA,7
4156,1992,19,1820.442234,K42,LEPTODIAPTOMUS MINUTUS,7
4157,1992,19,2175.650475,K42,LEPTODIAPTOMUS SICILIS,7
4158,1992,19,1021.223692,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
4159,1992,19,44.4010301,K42,TROPOCYCLOPS PRASINUS PRASINUS,7
4160,1992,19,17.3663097,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
4161,1992,19,138.9346457,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4162,1992,19,69.46732283,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4163,1992,19,173.6683071,K45,EUBOSMINA (EUBOSMINA) COREGONI,7
4164,1992,19,1282.532848,K45,LEPTODIAPTOMUS MINUTUS,7
4165,1992,19,2629.192339,K45,LEPTODIAPTOMUS SICILIS,7
4166,1992,19,1603.166061,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
4167,1992,19,104.2009842,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
4175,1992,19,52.60043395,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
4176,1992,19,210.4017358,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4177,1992,19,105.2008679,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4178,1992,19,157.8013019,S15,EUBOSMINA (EUBOSMINA) COREGONI,7
4179,1992,19,1735.81432,S15,LEPTODIAPTOMUS MINUTUS,7
4180,1992,19,2314.419094,S15,LEPTODIAPTOMUS SICILIS,7
4181,1992,19,1367.611283,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
4182,1992,19,52.60043395,S15,TROPOCYCLOPS PRASINUS PRASINUS,7
4183,1992,22,1426.985889,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
4184,1992,22,792.7699382,C6,CHYDORUS SPHAERICUS,7
4185,1992,22,158.5539876,C6,EUBOSMINA (EUBOSMINA) COREGONI,7
4186,1992,22,79.27699382,C6,DAPHNIA SP.,7
4187,1992,22,158.5539876,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
4188,1992,22,100.5580974,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
4189,1992,22,402.2323898,C9,CHYDORUS SPHAERICUS,7
4190,1992,22,201.1161949,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4191,1992,22,100.5580974,C9,DAPHNIA SP.,7
4192,1992,22,301.6742923,C9,LEPTODIAPTOMUS SICILIS,7
4193,1992,22,502.7904872,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
4219,1992,22,713.4894091,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
4220,1992,22,237.829803,E51,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4221,1992,22,118.9149015,E51,DAPHNIA (DAPHNIA) PARVULA,7
4222,1992,22,237.829803,E51,EUBOSMINA (EUBOSMINA) COREGONI,7
4223,1992,22,1545.89372,E51,LEPTODIAPTOMUS MINUTUS,7
4224,1992,22,1426.978818,E51,LEPTODIAPTOMUS SICILIS,7
4225,1992,22,59.45745076,E51,EPISCHURA LACUSTRIS COPEPODID,7
4226,1992,22,2021.553326,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
4227,1992,22,118.9149015,E51,MESOCYCLOPS EDAX,7
4194,1992,22,263.9781324,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
4195,1992,22,75.42232353,K39,CHYDORUS SPHAERICUS,7
4196,1992,22,75.42232353,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4197,1992,22,150.8446471,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4198,1992,22,37.71116176,K39,EUBOSMINA (EUBOSMINA) COREGONI,7
4199,1992,22,452.5339412,K39,LEPTODIAPTOMUS MINUTUS,7
4200,1992,22,377.1116176,K39,LEPTODIAPTOMUS SICILIS,7
4201,1992,22,452.5339412,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
4202,1992,22,120.6773014,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
4203,1992,22,241.3546027,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4204,1992,22,181.015952,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4205,1992,22,120.6773014,K42,EUBOSMINA (EUBOSMINA) COREGONI,7
4206,1992,22,1206.773014,K42,LEPTODIAPTOMUS MINUTUS,7
4207,1992,22,1206.773014,K42,LEPTODIAPTOMUS SICILIS,7
4208,1992,22,452.5398801,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
4209,1992,22,45.25398801,K42,MESOCYCLOPS EDAX,7
4210,1992,22,170.890052,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
4211,1992,22,170.890052,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4212,1992,22,854.4502598,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4213,1992,22,341.7801039,K45,EUBOSMINA (EUBOSMINA) COREGONI,7
4214,1992,22,1538.010468,K45,LEPTODIAPTOMUS MINUTUS,7
4215,1992,22,3588.691091,K45,LEPTODIAPTOMUS SICILIS,7
4216,1992,22,2734.240831,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
4217,1992,22,53.42023024,K45,MESOCYCLOPS EDAX,7
4218,1992,22,53.42023024,K45,TROPOCYCLOPS PRASINUS PRASINUS,7
4228,1992,22,43.88852315,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
4229,1992,22,43.88852315,S15,CHYDORUS SPHAERICUS,7
4230,1992,22,351.1081852,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4231,1992,22,43.88852315,S15,EUBOSMINA (EUBOSMINA) COREGONI,7
4232,1992,22,87.7770463,S15,LEPTODIAPTOMUS MINUTUS,7
4233,1992,22,789.9934167,S15,LEPTODIAPTOMUS SICILIS,7
4234,1992,22,1404.432741,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
4235,1992,25,15063.54935,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
4236,1992,25,358.6559369,C6,CHYDORUS SPHAERICUS,7
4237,1992,25,179.3279684,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4238,1992,25,537.9839053,C6,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4239,1992,25,1255.295779,C6,DAPHNIA (DAPHNIA) RETROCURVA,7
4240,1992,25,537.9839053,C6,EUBOSMINA (EUBOSMINA) COREGONI,7
4241,1992,25,179.3279684,C6,LEPTODIAPTOMUS MINUTUS,7
4242,1992,25,179.3279684,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
4243,1992,25,358.6559369,C6,MESOCYCLOPS EDAX,7
4244,1992,25,5079.365079,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
4245,1992,25,195.3601954,C9,CHYDORUS SPHAERICUS,7
4246,1992,25,976.8009768,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4247,1992,25,586.0805861,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4248,1992,25,781.4407814,C9,DAPHNIA (DAPHNIA) RETROCURVA,7
4249,1992,25,976.8009768,C9,EUBOSMINA (EUBOSMINA) COREGONI,7
4250,1992,25,195.3601954,C9,HOLOPEDIUM GIBBERUM,7
4251,1992,25,2344.322344,C9,LEPTODIAPTOMUS MINUTUS,7
4252,1992,25,195.3601954,C9,LEPTODIAPTOMUS SICILIS,7
4253,1992,25,195.3601954,C9,EPISCHURA LACUSTRIS COPEPODID,7
4254,1992,25,390.7203907,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
4255,1992,25,586.0805861,C9,MESOCYCLOPS EDAX,7
4256,1992,25,195.3601954,C9,MESOCYCLOPS AMERICANUS,7
4276,1992,25,2625.641026,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
4277,1992,25,136.7521368,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4278,1992,25,3063.247863,E51,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4279,1992,25,875.2136752,E51,DAPHNIA (DAPHNIA) RETROCURVA,7
4280,1992,25,1969.230769,E51,EUBOSMINA (EUBOSMINA) COREGONI,7
4281,1992,25,136.7521368,E51,LEPTODIAPTOMUS MINUTUS,7
4282,1992,25,410.2564103,E51,LEPTODIAPTOMUS SICILIS,7
4283,1992,25,3063.247863,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
4284,1992,25,273.5042735,E51,MESOCYCLOPS EDAX,7
4257,1992,25,1909.43808,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
4258,1992,25,1227.495908,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4259,1992,25,818.3306056,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4260,1992,25,1363.884343,K39,LEPTODIAPTOMUS SICILIS,7
4261,1992,25,2864.157119,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
4262,1992,25,272.7768685,K39,MESOCYCLOPS EDAX,7
4263,1992,25,1007.486126,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
4264,1992,25,251.8715314,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4265,1992,25,1511.229188,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4266,1992,25,755.6145942,K42,EUBOSMINA (EUBOSMINA) COREGONI,7
4267,1992,25,503.7430628,K42,LEPTODIAPTOMUS SICILIS,7
4268,1992,25,3274.329908,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
4269,1992,25,3626.003626,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
4270,1992,25,1295.001295,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4271,1992,25,2590.00259,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4272,1992,25,259.000259,K45,EUBOSMINA (EUBOSMINA) COREGONI,7
4273,1992,25,1295.001295,K45,LEPTODIAPTOMUS MINUTUS,7
4274,1992,25,259.000259,K45,LEPTODIAPTOMUS SICILIS,7
4275,1992,25,1813.001813,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
4285,1992,25,11115.6947,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
4286,1992,25,1961.593182,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4287,1992,25,2615.457577,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4288,1992,25,1016.889906,S15,DAPHNIA (DAPHNIA) RETROCURVA,7
4289,1992,25,1961.593182,S15,EUBOSMINA (EUBOSMINA) COREGONI,7
4290,1992,25,2288.52538,S15,LEPTODIAPTOMUS MINUTUS,7
4291,1992,25,381.3337147,S15,LEPTODIAPTOMUS SICILIS,7
4292,1992,25,3269.321971,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
4293,1992,25,381.3337147,S15,MESOCYCLOPS EDAX,7
4294,1992,28,23506.15701,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
4295,1992,28,3846.462056,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4296,1992,28,641.0770094,C6,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4297,1992,28,3205.385047,C6,DAPHNIA (DAPHNIA) RETROCURVA,7
4298,1992,28,3525.923552,C6,EUBOSMINA (EUBOSMINA) COREGONI,7
4299,1992,28,160.2692523,C6,HOLOPEDIUM GIBBERUM,7
4300,1992,28,1923.231028,C6,LEPTODIAPTOMUS MINUTUS,7
4301,1992,28,320.5385047,C6,SKISTODIAPTOMUS OREGONENSIS,7
4302,1992,28,1923.231028,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
4303,1992,28,160.2692523,C6,MESOCYCLOPS EDAX,7
4304,1992,28,6947.784726,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
4305,1992,28,1870.557426,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4306,1992,28,1603.334937,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4307,1992,28,3741.114852,C9,DAPHNIA (DAPHNIA) RETROCURVA,7
4308,1992,28,2539.68254,C9,EUBOSMINA (EUBOSMINA) COREGONI,7
4309,1992,28,2672.224894,C9,LEPTODIAPTOMUS MINUTUS,7
4310,1992,28,105.8201058,C9,LEPTODIAPTOMUS SICILIS,7
4311,1992,28,2672.224894,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
4312,1992,28,211.6402116,C9,MESOCYCLOPS EDAX,7
4336,1992,28,8561.87291,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
4337,1992,28,148.6436269,E51,CHYDORUS SPHAERICUS,7
4338,1992,28,3329.617243,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4339,1992,28,3329.617243,E51,DAPHNIA (DAPHNIA) RETROCURVA,7
4340,1992,28,891.8617614,E51,EUBOSMINA (EUBOSMINA) COREGONI,7
4341,1992,28,1426.978818,E51,LEPTODIAPTOMUS MINUTUS,7
4342,1992,28,2140.468227,E51,DIACYCLOPS BICUSPIDATUS THOMASI,7
4343,1992,28,445.9308807,E51,MESOCYCLOPS EDAX,7
4344,1992,28,148.6436269,E51,EUCYCLOPS SERRULATUS,7
4313,1992,28,13731.65351,K39,BOSMINA (BOSMINA) LONGIROSTRIS,7
4314,1992,28,3814.348197,K39,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4315,1992,28,8010.131214,K39,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4316,1992,28,1907.174099,K39,DAPHNIA (DAPHNIA) RETROCURVA,7
4317,1992,28,2670.043738,K39,EUBOSMINA (EUBOSMINA) COREGONI,7
4318,1992,28,1144.304459,K39,LEPTODIAPTOMUS MINUTUS,7
4319,1992,28,381.4348197,K39,EPISCHURA LACUSTRIS COPEPODID,7
4320,1992,28,4577.217837,K39,DIACYCLOPS BICUSPIDATUS THOMASI,7
4321,1992,28,1525.739279,K39,MESOCYCLOPS EDAX,7
4322,1992,28,7520.727414,K42,BOSMINA (BOSMINA) LONGIROSTRIS,7
4323,1992,28,1157.034987,K42,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4324,1992,28,5785.174934,K42,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4325,1992,28,867.7762401,K42,DAPHNIA (DAPHNIA) RETROCURVA,7
4326,1992,28,867.7762401,K42,EUBOSMINA (EUBOSMINA) COREGONI,7
4327,1992,28,1157.034987,K42,LEPTODIAPTOMUS MINUTUS,7
4328,1992,28,3760.363707,K42,DIACYCLOPS BICUSPIDATUS THOMASI,7
4329,1992,28,14084.63268,K45,BOSMINA (BOSMINA) LONGIROSTRIS,7
4330,1992,28,3611.444277,K45,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4331,1992,28,1444.577711,K45,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4332,1992,28,361.1444277,K45,DAPHNIA (DAPHNIA) RETROCURVA,7
4333,1992,28,361.1444277,K45,EUBOSMINA (EUBOSMINA) COREGONI,7
4334,1992,28,3611.444277,K45,LEPTODIAPTOMUS MINUTUS,7
4335,1992,28,5417.166415,K45,DIACYCLOPS BICUSPIDATUS THOMASI,7
4345,1992,28,3975.834382,S15,BOSMINA (BOSMINA) LONGIROSTRIS,7
4346,1992,28,2236.40684,S15,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4347,1992,28,6709.220519,S15,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4348,1992,28,1739.427542,S15,DAPHNIA (DAPHNIA) RETROCURVA,7
4349,1992,28,1242.448244,S15,EUBOSMINA (EUBOSMINA) COREGONI,7
4350,1992,28,1490.937893,S15,LEPTODIAPTOMUS MINUTUS,7
4351,1992,28,1987.917191,S15,DIACYCLOPS BICUSPIDATUS THOMASI,7
4352,1992,30,6216.489238,C6,BOSMINA (BOSMINA) LONGIROSTRIS,7
4353,1992,30,310.8244619,C6,CERIODAPHNIA SP.,7
4354,1992,30,7874.219701,C6,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4355,1992,30,155.4122309,C6,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4356,1992,30,13261.84371,C6,DAPHNIA (DAPHNIA) RETROCURVA,7
4357,1992,30,6216.489238,C6,EUBOSMINA (EUBOSMINA) COREGONI,7
4358,1992,30,932.4733857,C6,DIAPHANOSOMA BIRGEI,7
4359,1992,30,466.2366928,C6,LEPTODIAPTOMUS MINUTUS,7
4360,1992,30,155.4122309,C6,LEPTODIAPTOMUS SICILIS,7
4361,1992,30,2901.028311,C6,DIACYCLOPS BICUSPIDATUS THOMASI,7
4362,1992,30,2901.028311,C6,MESOCYCLOPS EDAX,7
4363,1992,30,7891.013408,C9,BOSMINA (BOSMINA) LONGIROSTRIS,7
4364,1992,30,125.6992018,C9,CERIODAPHNIA SP.,7
4365,1992,30,11604.43148,C9,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4366,1992,30,5105.949852,C9,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4367,1992,30,6962.658889,C9,DAPHNIA (DAPHNIA) RETROCURVA,7
4368,1992,30,1856.709037,C9,EUBOSMINA (EUBOSMINA) COREGONI,7
4369,1992,30,1392.531778,C9,LEPTODIAPTOMUS MINUTUS,7
4370,1992,30,125.6992018,C9,SKISTODIAPTOMUS OREGONENSIS,7
4371,1992,30,125.6992018,C9,LEPTODIAPTOMUS SICILIS,7
4372,1992,30,125.6992018,C9,EPISCHURA LACUSTRIS COPEPODID,7
4373,1992,30,6498.48163,C9,DIACYCLOPS BICUSPIDATUS THOMASI,7
4374,1992,30,464.1772593,C9,MESOCYCLOPS EDAX,7
4397,1992,30,1412.772861,E51,BOSMINA (BOSMINA) LONGIROSTRIS,7
4398,1992,30,470.9242869,E51,CERIODAPHNIA SP.,7
4399,1992,30,9418.485737,E51,DAPHNIA (HYALODAPHNIA) GALEATA MENDOTAE,7
4400,1992,30,941.8485737,E51,DAPHNIA (HYALODAPHNIA) LONGIREMIS,7
4401,1992,30,11302.18288,E51,DAPHNIA (DAPHNIA) RETROCURVA,7
